1.047688172283652966e+04,4.741114928379532717e-02,8.655985921652576508e+03,5.497252222530713084e+01,7.408140776179418026e+03,4.333775238874430329e+02
1.655126188902062131e+04,1.454816082401371412e-02,3.668164089580986183e+04,1.075698027025071823e+01,7.648496361503282060e+03,3.382545721247267920e+02
1.449574131076816047e+04,1.436987234631053525e+03,6.989497468138773911e+03,4.140344651073804130e+02,9.818746513993766712e+03,3.050939284293452829e+02
3.566976758636797604e+04,7.098818747217118243e+02,3.011325749156430902e+04,2.403610920441911214e-01,1.959519050463079475e+04,3.439052928160597844e+02
7.138051124766393332e+04,3.956571996158259026e+02,1.163176500589509124e+04,1.089472337271749192e+00,8.994977579347892970e+03,5.765463636353397305e+02
2.922384698152136480e+04,1.422318774993760748e-01,1.971158112795028865e+04,3.550986278177693523e-01,1.691225728674688798e+04,3.804543843188303072e+02
6.163539683444504772e+04,1.908131448264219765e+00,2.723962713201372026e+04,1.158446466990881341e+01,6.729739101983441287e+03,4.757934612485932462e+02
3.881736324540188070e+04,9.553739076841616225e+02,2.936562321356022949e+04,7.652266595665092375e+00,9.239925924867109643e+03,5.618602830032648399e+02
1.147328733052195821e+04,1.252652213904002743e+01,3.342492391241998848e+04,1.728955636555717490e+02,2.469914226345916904e+04,3.636954115239664134e+02
1.399955077823026477e+04,1.752671603426786406e-02,4.230679043214393459e+03,1.678309481193754060e-01,1.954738570015312871e+04,3.260156852506614769e+02
2.309260189839146187e+04,2.205805880934938656e+01,4.957283754280115318e+03,7.370822774139954845e+02,1.183951247931872058e+04,5.966241717316866016e+02
4.409002654563605029e+04,1.302436666041139501e+00,1.671054824915048084e+04,2.016281546357441812e+03,4.967486375964064791e+03,3.964545369402917459e+02
1.762669932628432798e+04,2.088809097483470545e+00,2.704177997511599824e+04,2.508406014368976325e-02,1.174435780754854750e+04,4.247517915680683700e+02
1.285481608188656719e+04,9.668457584941340599e+01,2.410391761930870052e+04,1.174187377565231172e+00,2.408848859100349000e+04,2.896493622963750454e+02
1.746670244759082925e+04,1.688580752028384950e+03,2.279616456219986139e+04,2.502175216375516413e+02,1.251341126861798512e+04,3.425710731651172978e+02
6.189306331691119703e+04,3.188891789562832400e+03,7.718613037591208013e+03,1.192526508563196103e+03,1.038926029287905658e+04,4.459252426738832469e+02
1.367508562809168143e+04,9.575004972643037036e+02,4.342263127502536008e+03,2.082578693753117932e+03,4.193485636276232071e+03,3.605042066282027804e+02
3.429389448780203384e+04,1.251007576359059126e+00,5.617179883298856112e+03,2.181045664703579412e+00,2.625136494685925572e+04,5.204664825479054571e+02
3.547448966296901199e+04,4.047576017654500036e-01,3.843238254786247126e+04,2.026775742002470906e+03,1.880850651841455328e+04,5.358802679222719689e+02
3.233569889532555680e+04,9.335412097996942382e-02,1.298450221760417480e+04,3.002125782688993549e-01,5.658520880065655547e+03,4.394220983943208694e+02
5.107408036472687672e+04,2.994642539408710746e+01,6.080626869815238933e+03,5.711025533149125671e-02,1.071696586497544922e+04,2.869728498903492095e+02
2.346119021240413713e+04,4.928374972356778794e-01,5.606118974578091184e+03,1.017571932878418650e+01,1.238301461545374150e+04,2.888081589448334512e+02
9.395209796842724245e+03,2.220849661169954914e-01,2.028973003525677268e+04,1.825679034746803779e+02,6.871896364540455579e+03,4.495586257327541375e+02
9.911408724387854818e+03,6.545687524400702062e-02,1.761636698377554785e+04,7.638810848192356673e+01,2.126529790575096558e+04,4.260422961106874027e+02
1.169875771708865432e+04,1.308502958664888721e-02,1.369145378314244226e+04,1.492491466154531772e-02,7.607779605644575895e+03,3.606774143347571453e+02
4.395937171924665017e+04,2.863182288046141610e-01,2.201462347151784343e+04,1.632353758674932465e+01,2.260462712641707913e+04,4.943321971447349483e+02
1.865881038093855022e+04,9.312297182803356463e+02,5.548037529258776885e+03,2.223764745701267698e-02,2.000636752935115510e+04,4.802396713087331364e+02
1.241803753125269759e+04,2.209416144854743358e-01,2.551210494289325288e+04,4.490034067748175630e+02,4.496446279679889813e+03,3.426543914912567175e+02
1.555530681614413697e+04,4.240649754878887023e+01,1.094177820673087444e+04,1.855743719555831062e+00,2.976906359054003406e+04,3.301118306564313230e+02
6.428338697237924498e+04,8.291831528661640860e+00,4.975871089319659404e+03,5.193742005120621563e+00,3.821423572038552811e+04,2.962395292055219329e+02
4.142239781246916391e+04,9.191147490144656373e+00,1.751637907016093595e+04,2.345192768858270540e+02,3.973922826809659455e+04,4.474132769023026981e+02
6.581747753752197605e+04,7.612380959052535145e-02,1.193033877969356399e+04,2.809758930407596153e-02,1.618880723844362365e+04,4.721816248338501509e+02
3.701921774885754712e+04,2.311462870600752562e-01,3.363539111618573224e+04,5.137426687780661805e-01,9.579706161029869691e+03,4.573771691140757980e+02
6.225836309011249250e+04,5.455968267827100426e+00,4.700645866020409812e+03,1.093571236335990307e+02,1.236295887948429845e+04,2.908122926344362327e+02
1.216492112021295907e+04,1.770953726482421900e-02,1.529055944438319602e+04,5.164202733926469280e-02,2.598813470480309479e+04,2.844051800979739824e+02
4.368734996405704442e+04,9.528321771381963179e-02,8.497239544633988771e+03,9.075050443725434235e+00,2.817079166194761638e+04,2.815548353339941627e+02
9.596909249599648319e+03,2.469315594980519890e+00,3.040257964808464385e+04,1.661368566239853628e-01,4.971748913356006597e+03,3.054723276969489802e+02
1.649137697979848235e+04,2.854914613086786609e-02,6.837622971848563793e+03,9.391928598518751725e-01,1.061512626984282360e+04,3.561591418285115083e+02
7.165533523431730282e+04,3.898208873965916609e+03,1.588593644430934546e+04,1.769799440622043807e-01,3.534058415856076317e+04,5.435510647357243670e+02
2.768559106050157789e+04,1.139300024209057627e+00,2.387571253782213171e+04,1.301885817337591206e-02,1.582272121649159635e+04,4.670725568771234748e+02
1.306076157157096895e+04,3.763882548724266086e-01,5.473788032971520806e+03,6.009794760172110983e+01,2.111710987003917762e+04,3.634096459992588848e+02
1.188862295311995877e+04,1.404971754495813741e-02,1.820915021159829485e+04,2.303803646615795175e-01,9.116806022123593721e+03,5.853114139966066887e+02
3.477332517263403133e+04,1.131956403712552174e+03,1.265823093585745482e+04,4.696768064706336593e-02,3.084091399828183057e+04,3.220098411106233698e+02
8.322149654095881488e+03,1.131480968798322095e+02,1.147979990348139836e+04,4.710777875693553440e+00,2.502828084193853647e+04,3.436260697807517772e+02
1.980969367761469766e+04,2.133339291440143892e-01,2.875567839047434245e+04,1.034598384251814650e+03,1.178807193233288490e+04,5.052301871193437250e+02
5.780759242117768736e+04,3.633061893393558961e+01,1.053619571269170410e+04,6.833926613287421681e+00,1.080928196714077603e+04,4.278602839988546407e+02
1.056382168097365502e+04,1.649649834712619523e+01,7.298327997725790738e+03,1.054314163496150036e-01,2.471386376734013174e+04,3.481627108469255063e+02
2.514094393598713941e+04,6.955352875241946720e+01,3.685197128293699643e+04,2.384279720702695158e+03,7.843854383695898832e+03,2.972881408637938989e+02
1.213496639968045383e+04,1.166838645886923764e+00,2.939180876248724962e+04,7.903734592265011516e-01,1.326554376955997941e+04,4.132004806355762980e+02
6.054552308455583261e+04,4.009035302939092276e+02,5.956870026148339093e+03,1.257823995723707511e-01,2.409291448691649566e+04,3.758821869441262606e+02
7.259294803168787621e+04,1.644463421500817276e+03,3.495365180007837625e+04,1.506053048590402899e+00,1.134736366947054557e+04,3.656062649338538222e+02
5.327918914604776364e+04,1.844217298646225883e-02,2.496017873695765593e+04,1.094871581730091081e-01,1.093684828255278990e+04,4.708513024591856606e+02
4.418878017903701402e+04,8.167220221589491302e+02,6.881727179029541730e+03,1.205673847793879006e+01,5.901244044480095909e+03,2.924803098982263236e+02
1.040587877283532725e+04,8.414100574307897773e+01,3.918532749689201592e+04,1.180469266143975293e+00,3.354362977024136489e+04,2.886337721598955000e+02
1.654074824583125155e+04,2.089706706425591165e+03,4.263540643564854690e+03,1.277545598529183035e+00,3.458177739943622146e+04,3.548727633695366990e+02
1.290749015472750580e+04,9.496644713445254182e-02,6.994240847859999121e+03,2.720787045056707529e-02,4.869032231354400210e+03,4.291871431119665772e+02
1.747569731529001001e+04,1.617359015002354909e+03,3.787435039041651180e+04,1.598372016937792296e+03,6.353543466273816193e+03,4.004631360613431639e+02
1.013884317973639554e+04,3.965486173610868192e-01,1.553610744671028078e+04,8.263267768507209610e+01,6.465805041457008883e+03,4.952919428174221252e+02
2.184034517420482734e+04,4.094501170256252465e+01,8.314077258811945285e+03,5.093113269302692453e-02,1.160531082619709923e+04,5.201000560790409963e+02
2.918709479712715620e+04,6.394499861723028644e+00,3.304553068922038801e+04,8.961240854175581205e+01,1.678411357318732917e+04,3.090817240411307125e+02
5.660698806519462232e+04,1.569053661411443500e+03,4.614319735315099933e+03,9.137715114776499448e+00,4.381533569647513104e+03,3.032459099623588941e+02
2.374773744944171631e+04,8.525658965306323056e-01,1.166991060496136015e+04,3.499232473868524984e+00,5.237417798024261174e+03,3.399412539510907436e+02
3.821751415791129693e+04,1.262321500726919066e+00,3.837888375259688473e+04,1.426249502115778736e-02,1.422236817579398121e+04,5.733801424247635623e+02
7.350101975531395874e+04,5.667115207845603209e+02,1.705942485639779625e+04,1.074011850167997800e-01,1.118140698818819328e+04,5.347027891343849433e+02
1.240318142026397436e+04,2.179503991593013779e+03,2.172395617885795218e+04,1.133865102361877875e-02,6.034260274988161655e+03,3.725533074519491947e+02
5.845898970303699025e+04,3.596499909738928125e+01,4.550340838931564576e+03,1.355474586730611236e+03,2.242791689456835229e+04,5.876623317600298151e+02
8.337804216824853938e+03,5.169271891126070386e+02,9.204695278756153130e+03,2.788832548758243129e-02,3.352174008048652468e+04,5.999894915230808010e+02
3.879034981003179564e+04,2.864554849751148780e+01,6.245530329198646541e+03,2.167071697249658702e-01,2.457896863557315737e+04,4.551553680213594362e+02
1.957210097311279969e+04,1.987609708947930098e+00,3.567875575825710985e+04,1.385584646872056283e+02,6.133956699178111194e+03,4.175771945552710918e+02
9.453278769918091712e+03,9.870985425325916651e+01,1.685671546338729968e+04,1.635301767352407426e-02,3.362315625967377855e+04,3.247368382433722900e+02
1.071821700804514512e+04,5.366726969694905591e+01,2.252273949629082563e+04,4.036956554983937053e+02,3.793809499238269927e+04,2.952244943005038067e+02
4.107084323508628586e+04,1.267270460066697302e-01,9.582082167840782859e+03,5.031022805499618755e+01,1.229054080358845567e+04,4.537295446893574535e+02
5.787811034678876604e+04,1.737814819856698278e+01,1.318230094665947217e+04,1.826722747398651370e+00,6.104674536265153620e+03,2.998316156895593281e+02
3.583447330011046142e+04,5.512238640336063611e+01,1.283240336534805465e+04,2.030589306253203574e+01,5.961806478714298464e+03,4.290264915778649879e+02
2.337232084844863857e+04,2.894421449083235398e-01,3.340004988644525292e+04,1.066952938295618338e+02,3.031302372321912117e+04,4.958700716010866358e+02
1.499155340457763668e+04,3.161561891299994098e+00,2.878459406631088132e+04,9.887559228497433139e+01,1.462827725204616581e+04,3.102636379448799175e+02
1.361131551082370788e+04,4.258363661421272206e-01,9.611357245159122613e+03,3.680134262276334539e+03,4.777232763161349794e+03,4.062730590809450177e+02
4.010936735036579194e+04,5.880042181313457905e-02,1.554859293513177727e+04,3.708816136408918385e-02,1.105718844686947705e+04,3.643841903335817278e+02
4.394412867393885244e+04,3.175068877159254566e+00,3.975443379236767942e+04,6.616615137730442742e-01,1.134186589369156354e+04,5.651948838797978851e+02
2.345785725577269477e+04,6.809478880046944482e+01,4.794429039383770032e+03,4.176301799310678575e+00,1.312463886065883162e+04,3.151060466377450666e+02
9.373359891947848155e+03,9.477294825023383282e+02,2.327387574687581218e+04,2.058818948389025405e-01,1.411356155171405408e+04,4.382537346751486780e+02
5.198390239396612014e+04,9.465912761531733395e+02,2.594759088150159005e+04,2.090002856703721434e+00,6.727388538999181947e+03,4.919139439356374623e+02
7.938863982586802740e+04,1.227747503704057181e+03,6.767962351779688106e+03,1.290478217711643172e+00,2.292611913659949278e+04,2.919706166314276174e+02
4.158565412480834493e+04,1.488812432457581849e+02,1.013467741180666781e+04,1.616446290943560768e+02,3.800797813538087212e+04,4.410278820054357993e+02
1.139622078110409893e+04,3.025742964367598233e+03,9.243522820448681159e+03,4.900314885167381362e+01,5.844799881507794453e+03,2.928021895277672684e+02
4.688180112524615106e+04,3.095725080687709574e-01,3.667494746495073196e+04,1.304078255729153284e+02,1.398585663750413187e+04,2.948423733483080582e+02
1.152188798287961981e+04,3.472601659261755763e-02,7.356107559220091389e+03,1.783714332840951114e-02,1.906997972241895695e+04,2.871901733031887716e+02
1.909770926308336129e+04,1.294526669918423023e+00,5.463290641710571435e+03,5.009726665637828091e+00,1.231841763821434506e+04,2.902686652181698150e+02
2.161975540189088861e+04,6.770826039055154233e+00,7.607078049512761936e+03,1.091409563336397603e+00,4.306841751801086502e+03,2.957236206693211784e+02
2.580539566264149107e+04,5.611975791581736530e+02,1.109058185935146685e+04,4.452409078962035665e+02,3.412273202863896586e+04,3.194451296040223838e+02
1.066698942850029016e+04,1.060432762595838767e+03,8.120511887843928889e+03,1.968598392752051174e-01,2.260431942745864217e+04,2.961593211894841602e+02
7.659530328996226308e+04,9.993680780809549580e-01,2.639228990692634397e+04,7.993209531175046179e-01,1.426147018021580698e+04,3.139907347177359611e+02
2.999485359917315873e+04,7.394511511809750459e+01,9.265344818302728527e+03,7.511329404383965125e-02,3.688391696459984087e+04,3.382974274512275770e+02
1.866955643593208151e+04,8.179160181265618945e+00,8.066402528137261470e+03,5.277691536212405360e-02,7.894453391633293904e+03,3.809517379803669996e+02
2.125040135048871525e+04,6.166981392569460496e+01,5.555961155922915168e+03,4.418537143724007876e+01,2.314891260416276782e+04,3.626152599092465607e+02
1.878708960059406309e+04,4.480783804751165889e+01,9.020039204442953633e+03,1.924592295638766018e+03,3.368133569156359590e+04,3.216514484965303495e+02
2.189770292875895757e+04,1.238314513982779058e-01,2.037479997293948691e+04,6.754156634708506635e-02,5.371065926978634707e+03,3.224534658334625874e+02
7.810860273586779658e+04,1.606373683391816485e+02,4.307427159002663757e+03,4.141312737690681445e+01,6.736175717401136353e+03,3.158351154939727508e+02
1.137379820459097573e+04,8.223045353322359006e+02,6.090876430410230569e+03,3.393042011309380879e+00,5.562689800611758074e+03,3.471322806180692737e+02
3.392786325515899807e+04,7.446671188155421284e+00,3.557985227263543493e+04,4.849632831753588391e+00,1.079450975135032604e+04,3.949918658899713932e+02
1.793277131519713657e+04,2.418728430326278628e-02,2.665524844749444674e+04,1.027691183769323743e+03,2.502024968672936302e+04,3.876005836102298758e+02
3.866420267751944630e+04,2.237726022235296597e+01,1.102570113436365136e+04,2.644973005429916313e+01,7.042748277332836551e+03,3.205182297359875747e+02
2.108303212126984363e+04,1.047581472940725345e+00,3.362518802484374464e+04,7.958626190857320815e-02,6.078418868600706446e+03,5.311396397892552841e+02
4.690882885854505002e+04,2.042302388797957519e+03,4.228659481927686102e+03,8.646143855157212954e+01,1.428636801652315262e+04,3.639996532214612444e+02
1.905979864047504088e+04,4.658932830982450701e-01,4.559530760588219891e+03,1.791886207791192419e+03,1.277439624104417635e+04,3.590697813698741925e+02
4.578279413435799506e+04,2.788399545531414336e+00,3.058004207676584338e+04,2.292857137185581179e-02,6.905016879777440408e+03,3.860788838890304078e+02
6.611030083996875328e+04,6.248482634803756985e-01,3.895849234280580276e+04,3.667622889070029646e-01,4.888664443175944143e+03,3.454956193227152994e+02
3.135215846540354687e+04,4.160922526280660394e-01,4.169798084519650729e+03,2.738622020968044879e+01,1.189251176356279757e+04,4.052775499384254090e+02
2.773671055582083136e+04,1.688327190139586946e+03,5.350777707340082998e+03,4.102974450489925429e-02,1.168809662401771129e+04,3.623918318076462128e+02
4.971391219755814382e+04,1.344427941107889136e-02,6.584124221063704681e+03,4.444372619401884883e+00,7.946298697754717068e+03,4.240821945589108850e+02
